Fecha,Cierre,Apertura,Máximo,Mínimo,% var.
24/07/2006,10.8995,10.97,10.972,10.8815,-0.0068
25/07/2006,10.907,10.8995,10.9285,10.8825,0.0007
26/07/2006,10.927,10.903,10.952,10.892,0.0018
27/07/2006,10.91,10.92,10.942,10.885,-0.0016
28/07/2006,10.853,10.905,10.935,10.835,-0.0052
31/07/2006,10.965,10.8505,10.9785,10.8505,0.0103
01/08/2006,11.0325,10.9655,11.0485,10.9655,0.0062
02/08/2006,10.9805,11.0315,11.037,10.9355,-0.0047
03/08/2006,10.9612,10.9772,11.0073,10.9473,-0.0018
04/08/2006,10.9,10.9615,10.965,10.868,-0.0056
07/08/2006,10.884,10.915,10.926,10.8615,-0.0015
08/08/2006,10.8742,10.8733,10.9293,10.8616,-0.0009
09/08/2006,10.849,10.862,10.8845,10.828,-0.0023
10/08/2006,10.8399,10.855,10.903,10.8339,-0.0008
11/08/2006,10.8048,10.8392,10.8488,10.7982,-0.0032
14/08/2006,10.8525,10.7975,10.8575,10.764,0.0044
15/08/2006,10.7742,10.8528,10.8797,10.7628,-0.0072
16/08/2006,10.7723,10.7772,10.8022,10.7322,-0.0002
17/08/2006,10.7973,10.7652,10.8007,10.7363,0.0023
18/08/2006,10.815,10.7965,10.8455,10.785,0.0016
21/08/2006,10.787,10.8115,10.8345,10.779,-0.0026
22/08/2006,10.8415,10.7795,10.8589,10.7795,0.0051
23/08/2006,10.9162,10.8407,10.9212,10.8149,0.0069
24/08/2006,10.9407,10.9153,10.9452,10.8674,0.0022
25/08/2006,10.9695,10.942,10.9825,10.897,0.0026
28/08/2006,10.873,10.959,10.9758,10.866,-0.0088
29/08/2006,10.8745,10.8755,10.9159,10.855,0.0001
30/08/2006,10.8852,10.8652,10.8912,10.8463,0.001
31/08/2006,10.9125,10.886,10.9341,10.854,0.0025
01/09/2006,10.8727,10.9117,10.9313,10.8693,-0.0036
04/09/2006,10.8495,10.874,10.879,10.8353,-0.0021
05/09/2006,10.8612,10.8515,10.872,10.825,0.0011
06/09/2006,10.981,10.866,10.996,10.864,0.011
07/09/2006,11.0145,10.979,11.057,10.975,0.0031
08/09/2006,11.002,11.0105,11.0498,10.9925,-0.0011
11/09/2006,11.0712,11.0018,11.0999,11.0018,0.0063
12/09/2006,11.005,11.072,11.074,10.9975,-0.006
13/09/2006,10.9857,11.0068,11.0378,10.9712,-0.0018
14/09/2006,10.9773,10.9788,11.0162,10.9522,-0.0008
15/09/2006,10.932,10.9741,10.987,10.9305,-0.0041
18/09/2006,10.8987,10.9418,10.9512,10.8918,-0.003
19/09/2006,10.9775,10.899,10.9775,10.8935,0.0072
20/09/2006,10.9558,10.9852,10.9872,10.9182,-0.002
21/09/2006,11.0887,10.9593,11.0887,10.9313,0.0121
22/09/2006,11.0412,11.0757,11.1146,11.0328,-0.0043
25/09/2006,11.0652,11.0467,11.1241,11.0258,0.0022
26/09/2006,11.0205,11.064,11.0796,11.013,-0.004
27/09/2006,11.0402,11.0132,11.0497,10.9802,0.0018
28/09/2006,10.999,11.042,11.068,10.991,-0.0037
29/09/2006,10.9755,11.002,11.029,10.974,-0.0021
02/10/2006,10.981,10.98,11.0185,10.963,0.0005
03/10/2006,11.0553,10.9758,11.0648,10.9647,0.0068
04/10/2006,11.0075,11.051,11.0735,10.9985,-0.0043
05/10/2006,11.0222,11.0092,11.0482,10.9968,0.0013
06/10/2006,11.0585,11.017,11.0805,11.0075,0.0033
09/10/2006,11.095,11.057,11.0989,11.057,0.0033
10/10/2006,11.039,11.091,11.0935,11.035,-0.005
11/10/2006,10.9998,11.0326,11.0617,10.9902,-0.0036
12/10/2006,10.8917,11.0023,11.0095,10.8843,-0.0098
13/10/2006,10.8492,10.8852,10.9053,10.8415,-0.0039
16/10/2006,10.848,10.842,10.8645,10.821,-0.0001
17/10/2006,10.8458,10.8522,10.8873,10.8272,-0.0002
18/10/2006,10.8438,10.8427,10.8643,10.8037,-0.0002
19/10/2006,10.8142,10.8435,10.8548,10.7973,-0.0027
20/10/2006,10.8365,10.8205,10.8435,10.785,0.0021
23/10/2006,10.8625,10.8215,10.8703,10.8215,0.0024
24/10/2006,10.8148,10.8652,10.8733,10.7916,-0.0044
25/10/2006,10.757,10.815,10.827,10.7476,-0.0053
26/10/2006,10.7323,10.7583,10.7628,10.7103,-0.0023
27/10/2006,10.749,10.726,10.774,10.679,0.0016
30/10/2006,10.7855,10.739,10.799,10.734,0.0034
31/10/2006,10.7605,10.799,10.8015,10.7528,-0.0023
01/11/2006,10.8,10.748,10.8,10.721,0.0037
02/11/2006,10.8657,10.8103,10.8773,10.7793,0.0061
03/11/2006,10.8135,10.8615,10.869,10.7628,-0.0048
06/11/2006,10.825,10.7945,10.877,10.7915,0.0011
07/11/2006,10.837,10.818,10.8455,10.797,0.0011
08/11/2006,10.8532,10.8418,10.8846,10.8257,0.0015
09/11/2006,10.9185,10.844,10.9365,10.8195,0.006
10/11/2006,10.9093,10.9147,10.9377,10.8837,-0.0008
13/11/2006,10.8788,10.8878,10.9476,10.8712,-0.0028
14/11/2006,10.8545,10.8695,10.8837,10.844,-0.0022
15/11/2006,10.834,10.8471,10.8865,10.826,-0.0019
16/11/2006,10.9045,10.8385,10.915,10.811,0.0065
17/11/2006,10.9385,10.8925,10.9868,10.8925,0.0031
20/11/2006,10.9755,10.931,10.9885,10.931,0.0034
21/11/2006,10.9605,10.9705,11.0205,10.9535,-0.0014
22/11/2006,10.9582,10.9563,10.9917,10.9422,-0.0002
23/11/2006,10.985,10.9595,10.986,10.953,0.0024
24/11/2006,11.0173,10.9683,11.0452,10.9683,0.0029
27/11/2006,11.092,11.017,11.0983,11.007,0.0068
28/11/2006,11.028,11.0895,11.1176,11.0195,-0.0058
29/11/2006,11.0062,11.0297,11.0397,10.9857,-0.002
30/11/2006,10.9827,11.0072,11.0187,10.9442,-0.0021
01/12/2006,11.0252,10.9772,11.0432,10.9512,0.0039
04/12/2006,10.9285,11.0085,11.0297,10.923,-0.0088
05/12/2006,10.8592,10.9262,10.9432,10.8523,-0.0063
06/12/2006,10.845,10.859,10.8867,10.83,-0.0013
07/12/2006,10.891,10.839,10.8966,10.818,0.0042
08/12/2006,10.8232,10.8953,10.8998,10.8232,-0.0062
11/12/2006,10.8493,10.8223,10.8553,10.8068,0.0024
12/12/2006,10.842,10.852,10.8641,10.832,-0.0007
13/12/2006,10.8517,10.8328,10.8552,10.8133,0.0009
14/12/2006,10.7748,10.8468,10.8468,10.7572,-0.0071
15/12/2006,10.775,10.772,10.798,10.7429,0
18/12/2006,10.815,10.7775,10.832,10.7545,0.0037
19/12/2006,10.8385,10.8175,10.86,10.8135,0.0022
20/12/2006,10.8262,10.8388,10.8388,10.7997,-0.0011
21/12/2006,10.8628,10.8253,10.8704,10.8178,0.0034
22/12/2006,10.8688,10.8662,10.8737,10.8247,0.0006
25/12/2006,10.8775,10.8775,10.8775,10.8775,0.0008
26/12/2006,10.8897,10.8488,10.8957,10.8487,0.0011
27/12/2006,10.8887,10.8872,10.9123,10.8643,-0.0001
28/12/2006,10.8555,10.8895,10.9045,10.8465,-0.003
29/12/2006,10.8027,10.8547,10.8657,10.7907,-0.0049
01/01/2007,10.8018,10.8018,10.8018,10.8018,-0.0001
02/01/2007,10.7698,10.8042,10.8072,10.7668,-0.003
03/01/2007,10.8305,10.7615,10.8365,10.7505,0.0056
04/01/2007,10.8887,10.8272,10.9072,10.8163,0.0054
05/01/2007,10.9398,10.8896,10.9777,10.8601,0.0047
08/01/2007,10.9535,10.9375,10.985,10.9325,0.0013
09/01/2007,11.0035,10.9535,11.032,10.9188,0.0046
10/01/2007,10.9647,11.0078,11.0727,10.9617,-0.0035
11/01/2007,11.0125,10.9645,11.0205,10.9545,0.0044
12/01/2007,10.9642,11.0152,11.0177,10.9527,-0.0044
15/01/2007,10.9645,10.9575,10.971,10.935,0
16/01/2007,10.9578,10.9542,11.0128,10.9507,-0.0006
17/01/2007,10.9492,10.9582,10.9752,10.8997,-0.0008
18/01/2007,10.9342,10.9447,10.9503,10.8893,-0.0014
19/01/2007,10.8783,10.9333,10.9363,10.8682,-0.0051
22/01/2007,10.9473,10.8688,10.9473,10.8607,0.0063
23/01/2007,10.9447,10.9438,10.9923,10.9243,-0.0002
24/01/2007,10.9285,10.94,10.959,10.9165,-0.0015
25/01/2007,11.059,10.926,11.059,10.907,0.0119
26/01/2007,11.044,11.0535,11.083,11.0195,-0.0014
29/01/2007,11.0906,11.0293,11.0986,11.0241,0.0042
30/01/2007,11.0426,11.0946,11.1101,11.0176,-0.0043
31/01/2007,11.0025,11.0447,11.0614,10.9957,-0.0036
01/02/2007,10.9712,10.9971,11.0117,10.9532,-0.0028
02/02/2007,10.9387,10.9622,11.0175,10.9247,-0.003
05/02/2007,10.9165,10.9425,10.959,10.915,-0.002
06/02/2007,10.9348,10.9003,10.9358,10.8867,0.0017
07/02/2007,10.9693,10.9306,10.9737,10.9098,0.0032
08/02/2007,10.9533,10.9664,10.9896,10.9221,-0.0015
09/02/2007,11.0066,10.9501,11.0079,10.9321,0.0049
12/02/2007,11.0323,10.9978,11.0438,10.9878,0.0023
13/02/2007,10.9523,11.0447,11.0482,10.9523,-0.0073
14/02/2007,10.9221,10.9495,10.961,10.91,-0.0028
15/02/2007,10.9725,10.9253,10.9799,10.913,0.0046
16/02/2007,10.9977,10.9705,11.0145,10.9447,0.0023
19/02/2007,10.9713,10.9908,11.0008,10.9638,-0.0024
20/02/2007,10.9913,10.9718,10.9952,10.9503,0.0018
21/02/2007,10.9938,10.9925,11.0185,10.9643,0.0002
22/02/2007,11.0047,10.9883,11.0183,10.9477,0.001
23/02/2007,11.053,11.0032,11.0623,10.9987,0.0044
26/02/2007,11.077,11.0345,11.0883,11.0305,0.0022
27/02/2007,11.203,11.083,11.2135,11.0655,0.0114
28/02/2007,11.1622,11.1999,11.2119,11.1399,-0.0036
01/03/2007,11.1541,11.1601,11.2429,11.1406,-0.0007
02/03/2007,11.2083,11.1608,11.2218,11.1453,0.0049
05/03/2007,11.1906,11.2042,11.2541,11.1532,-0.0016
06/03/2007,11.1432,11.1924,11.1959,11.1239,-0.0042
07/03/2007,11.1787,11.1472,11.1807,11.1317,0.0032
08/03/2007,11.1679,11.18,11.196,11.1265,-0.001
09/03/2007,11.1268,11.1717,11.1759,11.1065,-0.0037
12/03/2007,11.13,11.121,11.1625,11.102,0.0003
13/03/2007,11.1988,11.1323,11.2018,11.1203,0.0062
14/03/2007,11.1525,11.196,11.217,11.1425,-0.0041
15/03/2007,11.1515,11.1545,11.16,11.1295,-0.0001
16/03/2007,11.1973,11.1478,11.2003,11.1382,0.0041
19/03/2007,11.1375,11.1885,11.1985,11.134,-0.0053
20/03/2007,11.114,11.134,11.1355,11.099,-0.0021
21/03/2007,11.0062,11.1193,11.1193,11.0043,-0.0097
22/03/2007,10.99,11.006,11.0345,10.985,-0.0015
23/03/2007,11.0175,10.9938,11.0291,10.9864,0.0025
26/03/2007,11.019,11.0155,11.041,10.9895,0.0001
27/03/2007,11.062,11.018,11.0705,11.018,0.0039
28/03/2007,11.0688,11.0602,11.0984,11.0493,0.0006
29/03/2007,11.0195,11.0725,11.075,11.0005,-0.0045
30/03/2007,11.043,11.021,11.066,10.9869,0.0021
02/04/2007,11.0132,11.0508,11.0557,11.0123,-0.0027
03/04/2007,10.9775,11.017,11.0225,10.9735,-0.0032
04/04/2007,11.0125,10.9745,11.0235,10.9715,0.0032
05/04/2007,10.9945,10.9954,11.0165,10.9859,-0.0016
06/04/2007,10.9707,10.999,10.999,10.9625,-0.0022
09/04/2007,10.9763,10.9817,10.9817,10.9567,0.0005
10/04/2007,10.998,10.973,11.0251,10.9715,0.002
11/04/2007,11.0173,10.9992,11.019,10.9642,0.0018
12/04/2007,11.0003,11.0218,11.0443,10.9992,-0.0015
13/04/2007,11.001,10.9955,11.024,10.9843,0.0001
16/04/2007,10.9975,11.0015,11.0075,10.9625,-0.0003
17/04/2007,10.9825,10.9935,11.0165,10.9746,-0.0014
18/04/2007,10.9915,10.9865,11.0068,10.971,0.0008
19/04/2007,10.9982,10.9863,11.0293,10.9833,0.0006
20/04/2007,10.9838,10.9973,11.0113,10.9582,-0.0013
23/04/2007,10.973,10.9825,10.986,10.954,-0.001
24/04/2007,10.9778,10.9748,11.0213,10.9677,0.0004
25/04/2007,10.929,10.9725,10.985,10.918,-0.0044
26/04/2007,10.9505,10.924,10.951,10.915,0.002
27/04/2007,10.9183,10.9462,10.9642,10.9067,-0.0029
30/04/2007,10.9657,10.9527,10.9683,10.9149,0.0043
01/05/2007,10.9362,10.9667,10.9748,10.9292,-0.0027
02/05/2007,10.9142,10.9348,10.9417,10.9103,-0.002
03/05/2007,10.9157,10.9133,10.9232,10.8887,0.0001
04/05/2007,10.88,10.918,10.918,10.876,-0.0033
07/05/2007,10.8317,10.8788,10.8878,10.8298,-0.0044
08/05/2007,10.8403,10.8338,10.8609,10.8242,0.0008
09/05/2007,10.787,10.8395,10.852,10.7865,-0.0049
10/05/2007,10.8502,10.7873,10.856,10.7862,0.0059
11/05/2007,10.7963,10.8492,10.8567,10.7946,-0.005
14/05/2007,10.7993,10.7994,10.8159,10.7823,0.0003
15/05/2007,10.8065,10.7975,10.8288,10.7845,0.0007
16/05/2007,10.7782,10.8042,10.8082,10.7637,-0.0026
17/05/2007,10.8142,10.7777,10.8203,10.7658,0.0033
18/05/2007,10.8,10.811,10.834,10.794,-0.0013
21/05/2007,10.7665,10.7905,10.806,10.7615,-0.0031
22/05/2007,10.796,10.7695,10.799,10.7395,0.0027
23/05/2007,10.7959,10.7951,10.8041,10.7592,0
24/05/2007,10.8383,10.794,10.8537,10.7934,0.0039
25/05/2007,10.7845,10.842,10.845,10.7595,-0.005
28/05/2007,10.7835,10.789,10.8055,10.768,-0.0001
29/05/2007,10.8125,10.7835,10.828,10.7715,0.0027
30/05/2007,10.744,10.812,10.8487,10.74,-0.0063
31/05/2007,10.7445,10.748,10.7695,10.7314,0
01/06/2007,10.7135,10.743,10.7495,10.6915,-0.0029
04/06/2007,10.7613,10.7022,10.7677,10.7012,0.0045
05/06/2007,10.8078,10.7632,10.8149,10.7562,0.0043
06/06/2007,10.8622,10.8063,10.8788,10.7952,0.005
07/06/2007,10.9477,10.8652,10.9627,10.8493,0.0079
08/06/2007,10.9135,10.945,11.0615,10.9053,-0.0031
11/06/2007,10.914,10.918,10.947,10.8875,0
12/06/2007,11.015,10.905,11.021,10.905,0.0093
13/06/2007,10.9234,11.02,11.0345,10.9183,-0.0083
14/06/2007,10.873,10.9236,10.9359,10.8642,-0.0046
15/06/2007,10.775,10.876,10.8885,10.762,-0.009
18/06/2007,10.783,10.781,10.7925,10.746,0.0007
19/06/2007,10.7405,10.7785,10.797,10.723,-0.0039
20/06/2007,10.8455,10.7345,10.851,10.7095,0.0098
21/06/2007,10.8185,10.843,10.8668,10.7745,-0.0025
22/06/2007,10.8455,10.8145,10.85,10.784,0.0025
25/06/2007,10.8425,10.8415,10.8575,10.8072,-0.0003
26/06/2007,10.875,10.844,10.8805,10.828,0.003
27/06/2007,10.8165,10.87,10.9094,10.8136,-0.0054
28/06/2007,10.8013,10.815,10.8245,10.7791,-0.0014
29/06/2007,10.8078,10.8061,10.8183,10.7649,0.0006
02/07/2007,10.76,10.802,10.8075,10.7482,-0.0044
03/07/2007,10.7745,10.7625,10.7895,10.747,0.0013
04/07/2007,10.7565,10.7745,10.785,10.7509,-0.0017
05/07/2007,10.8038,10.7563,10.8113,10.7503,0.0044
06/07/2007,10.7705,10.8058,10.817,10.769,-0.0031
09/07/2007,10.7625,10.7615,10.7725,10.7375,-0.0007
10/07/2007,10.8405,10.7585,10.8475,10.7565,0.0072
11/07/2007,10.805,10.8495,10.866,10.7985,-0.0033
12/07/2007,10.7615,10.805,10.814,10.7485,-0.004
13/07/2007,10.761,10.759,10.7793,10.7472,0
16/07/2007,10.7817,10.7522,10.7901,10.7482,0.0019
17/07/2007,10.7462,10.7851,10.7926,10.7278,-0.0033
18/07/2007,10.7363,10.7472,10.7797,10.7308,-0.0009
19/07/2007,10.7505,10.734,10.7535,10.6962,0.0013
20/07/2007,10.7933,10.7497,10.8031,10.7462,0.004
23/07/2007,10.7667,10.7927,10.7927,10.748,-0.0025
24/07/2007,10.8407,10.7593,10.8457,10.7593,0.0069
25/07/2007,10.853,10.8382,10.8861,10.7996,0.0011
26/07/2007,10.977,10.85,11.0015,10.8475,0.0114
27/07/2007,11.0125,10.9831,11.0275,10.944,0.0032
30/07/2007,10.919,10.9995,11.0268,10.904,-0.0085
31/07/2007,10.99,10.923,10.993,10.8908,0.0065
01/08/2007,10.9455,10.9795,11.0375,10.9393,-0.004
02/08/2007,10.942,10.943,10.9644,10.9177,-0.0003
03/08/2007,11.0062,10.9438,11.0122,10.9383,0.0059
06/08/2007,10.956,11.014,11.015,10.9485,-0.0046
07/08/2007,10.9491,10.9544,10.9954,10.9459,-0.0006
08/08/2007,10.9295,10.949,10.9568,10.909,-0.0018
09/08/2007,11.0018,10.9295,11.0188,10.9215,0.0066
10/08/2007,10.9975,11,11.053,10.9888,-0.0004
13/08/2007,11.027,11.0224,11.0344,10.973,0.0027
14/08/2007,11.0972,11.0317,11.0987,11.0158,0.0064
15/08/2007,11.202,11.091,11.2035,11.083,0.0094
16/08/2007,11.1785,11.2005,11.33,11.1695,-0.0021
17/08/2007,11.0793,11.1683,11.2598,11.0747,-0.0089
20/08/2007,11.1171,11.0797,11.1504,11.06,0.0034
21/08/2007,11.147,11.1235,11.1575,11.0963,0.0027
22/08/2007,11.0525,11.1403,11.1513,11.0362,-0.0085
23/08/2007,11.0728,11.0555,11.0999,11.0095,0.0018
24/08/2007,11.0078,11.0588,11.0915,10.9995,-0.0059
27/08/2007,11.064,11.0039,11.072,11.001,0.0051
28/08/2007,11.147,11.0615,11.1525,11.059,0.0075
29/08/2007,11.0733,11.144,11.163,11.0635,-0.0066
30/08/2007,11.08,11.074,11.1145,11.0695,0.0006
31/08/2007,11.0325,11.092,11.0985,11.028,-0.0043
03/09/2007,11.0185,11.0385,11.0419,11.0129,-0.0013
04/09/2007,11.0287,11.0143,11.0571,11.0123,0.0009
05/09/2007,11.0813,11.0322,11.0996,11.0292,0.0048
06/09/2007,11.057,11.0886,11.099,11.0512,-0.0022
07/09/2007,11.1468,11.06,11.159,11.045,0.0081
10/09/2007,11.1366,11.141,11.1615,11.1131,-0.0009
11/09/2007,11.082,11.126,11.135,11.065,-0.0049
12/09/2007,11.1047,11.0723,11.1098,11.059,0.002
13/09/2007,11.127,11.106,11.1343,11.0665,0.002
14/09/2007,11.1218,11.1208,11.1386,11.0998,-0.0005
17/09/2007,11.1395,11.1153,11.1584,11.1139,0.0016
18/09/2007,10.9958,11.139,11.1425,10.9868,-0.0129
19/09/2007,10.991,11.0015,11.0211,10.968,-0.0004
20/09/2007,10.9932,10.9961,11.0128,10.9602,0.0002
21/09/2007,10.9413,11.0043,11.012,10.9413,-0.0047
24/09/2007,10.9538,10.927,10.958,10.9241,0.0011
25/09/2007,10.9262,10.9527,10.9887,10.9184,-0.0025
26/09/2007,10.918,10.924,10.9401,10.9107,-0.0008
27/09/2007,10.9209,10.9149,10.9336,10.8854,0.0003
28/09/2007,10.922,10.9166,10.947,10.909,0.0001
01/10/2007,10.8885,10.9265,10.969,10.888,-0.0031
02/10/2007,10.9,10.883,10.9295,10.878,0.0011
03/10/2007,10.9108,10.909,10.925,10.8642,0.001
04/10/2007,10.8743,10.9138,10.9268,10.8658,-0.0033
05/10/2007,10.847,10.8816,10.8945,10.8411,-0.0025
08/10/2007,10.8498,10.85,10.8724,10.8374,0.0003
09/10/2007,10.8275,10.8495,10.8626,10.8195,-0.0021
10/10/2007,10.8257,10.8277,10.8552,10.8138,-0.0002
11/10/2007,10.8347,10.8221,10.8407,10.7988,0.0008
12/10/2007,10.808,10.841,10.853,10.805,-0.0025
15/10/2007,10.8143,10.797,10.835,10.7873,0.0006
16/10/2007,10.8175,10.827,10.8602,10.8137,0.0003
17/10/2007,10.8225,10.8173,10.8475,10.7917,0.0005
18/10/2007,10.7787,10.8152,10.8414,10.7739,-0.004
19/10/2007,10.8287,10.79,10.843,10.7695,0.0046
22/10/2007,10.8235,10.8444,10.8735,10.8217,-0.0005
23/10/2007,10.821,10.821,10.837,10.806,-0.0002
24/10/2007,10.8345,10.8325,10.862,10.822,0.0012
25/10/2007,10.8117,10.8371,10.85,10.81,-0.0021
26/10/2007,10.7365,10.813,10.8307,10.7312,-0.007
29/10/2007,10.71,10.735,10.7387,10.7095,-0.0025
30/10/2007,10.7335,10.706,10.738,10.6958,0.0022
31/10/2007,10.6532,10.7272,10.7357,10.6447,-0.0075
01/11/2007,10.7067,10.6532,10.7213,10.6358,0.005
02/11/2007,10.6815,10.7103,10.7187,10.6642,-0.0024
05/11/2007,10.7303,10.681,10.7457,10.6779,0.0046
06/11/2007,10.7018,10.7237,10.7277,10.6878,-0.0027
07/11/2007,10.7912,10.7,10.7935,10.677,0.0084
08/11/2007,10.8085,10.7925,10.8513,10.774,0.0016
09/11/2007,10.889,10.8065,10.9005,10.7738,0.0074
12/11/2007,10.947,10.8855,10.9537,10.8775,0.0053
13/11/2007,10.8582,10.9492,10.9507,10.8491,-0.0081
14/11/2007,10.905,10.86,10.9115,10.8455,0.0043
15/11/2007,10.9372,10.9078,10.9496,10.8932,0.003
16/11/2007,10.9315,10.9394,10.9473,10.9145,-0.0005
19/11/2007,10.9903,10.9333,11.0093,10.9103,0.0054
20/11/2007,10.9701,10.9932,11.0061,10.956,-0.0018
21/11/2007,10.99,10.9645,11.0205,10.9603,0.0018
22/11/2007,10.9668,10.9898,10.9967,10.9518,-0.0021
23/11/2007,10.975,10.9672,10.9885,10.959,0.0007
26/11/2007,11.0135,10.9635,11.0215,10.9615,0.0035
27/11/2007,10.9683,11.0148,11.0295,10.96,-0.0041
28/11/2007,10.927,10.9663,10.976,10.9125,-0.0038
29/11/2007,10.917,10.9255,10.9643,10.9108,-0.0009
30/11/2007,10.907,10.9163,10.924,10.876,-0.0009
03/12/2007,10.9045,10.9229,10.9555,10.8838,-0.0002
04/12/2007,10.8891,10.9058,10.9289,10.8676,-0.0014
05/12/2007,10.8433,10.888,10.8885,10.8405,-0.0042
06/12/2007,10.8272,10.8442,10.8643,10.8126,-0.0015
07/12/2007,10.8217,10.8283,10.8321,10.7948,-0.0005
10/12/2007,10.807,10.8145,10.8375,10.803,-0.0014
11/12/2007,10.8782,10.8077,10.8802,10.7897,0.0066
12/12/2007,10.8388,10.8762,10.8942,10.7987,-0.0036
13/12/2007,10.8305,10.837,10.859,10.8185,-0.0008
14/12/2007,10.8355,10.825,10.8535,10.8095,0.0005
17/12/2007,10.8706,10.8194,10.8749,10.8074,0.0032
18/12/2007,10.8457,10.8717,10.8732,10.8281,-0.0023
19/12/2007,10.844,10.848,10.8765,10.834,-0.0002
20/12/2007,10.8287,10.8373,10.8582,10.8175,-0.0014
21/12/2007,10.8305,10.824,10.8397,10.8102,0.0002
24/12/2007,10.815,10.82,10.8299,10.803,-0.0014
25/12/2007,10.815,10.814,10.825,10.81,0
26/12/2007,10.8217,10.8097,10.8252,10.8067,0.0006
27/12/2007,10.884,10.8215,10.886,10.805,0.0058
28/12/2007,10.9052,10.8837,10.9132,10.8648,0.0019
31/12/2007,10.9088,10.9103,10.9367,10.9026,0.0003
01/01/2008,10.9103,10.9088,10.9103,10.9088,0.0001
02/01/2008,10.9165,10.8945,10.9205,10.8663,0.0006
03/01/2008,10.8875,10.9165,10.9285,10.8598,-0.0027
04/01/2008,10.933,10.884,10.941,10.8593,0.0042
07/01/2008,10.8983,10.8983,10.9387,10.89,-0.0032
08/01/2008,10.93,10.897,10.9315,10.8687,0.0029
09/01/2008,10.947,10.9281,10.9823,10.9016,0.0016
10/01/2008,10.9295,10.9422,10.9731,10.9066,-0.0016
11/01/2008,10.944,10.9335,10.957,10.902,0.0013
14/01/2008,10.9046,10.918,10.9459,10.8959,-0.0036
15/01/2008,10.939,10.9085,10.9416,10.8975,0.0032
16/01/2008,10.9515,10.9615,10.985,10.9325,0.0011
17/01/2008,10.946,10.933,10.953,10.923,-0.0005
18/01/2008,10.9022,10.9527,10.9593,10.89,-0.004
21/01/2008,10.9935,10.8969,11.0205,10.8969,0.0084
22/01/2008,10.9268,10.9927,11.0124,10.9123,-0.0061
23/01/2008,10.919,10.9285,10.9715,10.9093,-0.0007
24/01/2008,10.8915,10.9185,10.924,10.8855,-0.0025
25/01/2008,10.9032,10.8862,10.9042,10.8537,0.0011
28/01/2008,10.8655,10.8695,10.9142,10.8618,-0.0035
29/01/2008,10.8513,10.8663,10.8747,10.8377,-0.0013
30/01/2008,10.836,10.847,10.8555,10.8102,-0.0014
31/01/2008,10.8262,10.8344,10.8528,10.8093,-0.0009
01/02/2008,10.8048,10.8245,10.8335,10.797,-0.002
04/02/2008,10.7948,10.8027,10.8063,10.7879,-0.0009
05/02/2008,10.8432,10.795,10.852,10.7813,0.0045
06/02/2008,10.8205,10.8435,10.85,10.813,-0.0021
07/02/2008,10.7773,10.8168,10.8575,10.7725,-0.004
08/02/2008,10.7592,10.7693,10.7873,10.7363,-0.0017
11/02/2008,10.7632,10.7667,10.7788,10.7478,0.0004
12/02/2008,10.766,10.7665,10.784,10.74,0.0003
13/02/2008,10.7395,10.756,10.7655,10.7318,-0.0025
14/02/2008,10.761,10.744,10.7635,10.722,0.002
15/02/2008,10.749,10.7615,10.7736,10.7258,-0.0011
18/02/2008,10.7338,10.7563,10.7617,10.7243,-0.0014
19/02/2008,10.7628,10.738,10.7738,10.7198,0.0027
20/02/2008,10.7775,10.7655,10.8035,10.757,0.0014
21/02/2008,10.7948,10.7802,10.8118,10.765,0.0016
22/02/2008,10.771,10.803,10.8091,10.7629,-0.0022
25/02/2008,10.776,10.765,10.799,10.7551,0.0005
26/02/2008,10.7305,10.775,10.7835,10.7255,-0.0042
27/02/2008,10.6977,10.7278,10.7443,10.6926,-0.0031
28/02/2008,10.6735,10.7015,10.7108,10.653,-0.0023
29/02/2008,10.7115,10.674,10.7345,10.6533,0.0036
03/03/2008,10.6935,10.714,10.7355,10.6897,-0.0017
04/03/2008,10.7195,10.6873,10.7303,10.6753,0.0024
05/03/2008,10.701,10.718,10.7235,10.689,-0.0017
06/03/2008,10.8353,10.7037,10.8453,10.6938,0.0126
07/03/2008,10.8178,10.848,10.9042,10.814,-0.0016
10/03/2008,10.8545,10.8105,10.859,10.7865,0.0034
11/03/2008,10.768,10.855,10.855,10.7595,-0.008
12/03/2008,10.7738,10.772,10.8007,10.7415,0.0005
13/03/2008,10.753,10.765,10.81,10.747,-0.0019
14/03/2008,10.77,10.754,10.785,10.7255,0.0016
17/03/2008,10.7713,10.7702,10.8417,10.7447,0.0001
18/03/2008,10.69,10.7725,10.78,10.675,-0.0075
19/03/2008,10.7168,10.6883,10.7258,10.6642,0.0025
20/03/2008,10.7245,10.715,10.737,10.6985,0.0007
21/03/2008,10.7383,10.7365,10.7385,10.7248,0.0013
24/03/2008,10.6825,10.714,10.7175,10.6625,-0.0052
25/03/2008,10.6937,10.6818,10.7003,10.6732,0.001
26/03/2008,10.706,10.686,10.7118,10.68,0.0012
27/03/2008,10.6947,10.7138,10.7203,10.6857,-0.0011
28/03/2008,10.691,10.6924,10.7135,10.684,-0.0003
31/03/2008,10.636,10.6945,10.7025,10.628,-0.0051
01/04/2008,10.5685,10.6325,10.646,10.5548,-0.0063
02/04/2008,10.578,10.562,10.588,10.539,0.0009
03/04/2008,10.558,10.579,10.5903,10.544,-0.0019
04/04/2008,10.5655,10.558,10.581,10.529,0.0007
07/04/2008,10.5493,10.5602,10.5622,10.5218,-0.0015
